STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Tract_Population
47,141,1300,47141001300,13,Census Tract 13,G5020,S,103966753,98890,36.0979127,-85.3738783,2349
47,141,1000,47141001000,10,Census Tract 10,G5020,S,209415400,603035,36.1670473,-85.7269121,4171
47,141,500,47141000500,5,Census Tract 5,G5020,S,4005638,0,36.1630311,-85.4840281,2166
47,141,400,47141000400,4,Census Tract 4,G5020,S,6159019,0,36.1763685,-85.4783684,4305
47,35,970401,47035970401,9704.01,Census Tract 9704.01,G5020,S,17663778,40159,35.9641552,-85.0248689,4378
47,35,970104,47035970104,9701.04,Census Tract 9701.04,G5020,S,53133358,424307,35.9689558,-84.8904446,2917
47,35,970103,47035970103,9701.03,Census Tract 9701.03,G5020,S,19950463,866460,35.9797596,-84.9391454,3074
47,35,970201,47035970201,9702.01,Census Tract 9702.01,G5020,S,161037077,1541232,36.054782,-84.9506865,5083
47,35,970402,47035970402,9704.02,Census Tract 9704.02,G5020,S,35193518,30383,35.9754328,-85.0730538,1968
47,35,970202,47035970202,9702.02,Census Tract 9702.02,G5020,S,155703885,228154,36.1133173,-84.9926396,1852
47,93,3501,47093003501,35.01,Census Tract 35.01,G5020,S,11646717,2298803,35.9176903,-83.957131,2963
47,157,7300,47157007300,73,Census Tract 73,G5020,S,1917134,0,35.1209841,-89.9363798,4339
47,157,21320,47157021320,213.2,Census Tract 213.20,G5020,S,5881321,43891,35.0925659,-89.849201,5585
47,93,5909,47093005909,59.09,Census Tract 59.09,G5020,S,13311403,0,35.9045431,-84.219868,1428
47,93,4502,47093004502,45.02,Census Tract 45.02,G5020,S,3443650,0,35.9349829,-84.0501797,3833
47,93,5714,47093005714,57.14,Census Tract 57.14,G5020,S,4398066,0,35.8929545,-84.0488604,4838
47,93,5713,47093005713,57.13,Census Tract 57.13,G5020,S,3736216,28998,35.8756101,-84.0567898,4652
47,93,4501,47093004501,45.01,Census Tract 45.01,G5020,S,3312569,0,35.939172,-84.0240847,3188
47,93,5203,47093005203,52.03,Census Tract 52.03,G5020,S,23708059,0,36.0642778,-83.8491781,5171
47,93,5912,47093005912,59.12,Census Tract 59.12,G5020,S,11013557,0,35.9067749,-84.1867139,3825
47,93,5204,47093005204,52.04,Census Tract 52.04,G5020,S,15461831,0,36.0890549,-83.8095403,1528
47,93,6901,47093006901,69.01,Census Tract 69.01,G5020,S,1181567,0,35.9583825,-83.9400352,3689
47,93,6903,47093006903,69.03,Census Tract 69.03,G5020,S,608364,0,35.9634056,-83.9296126,2121
47,93,5814,47093005814,58.14,Census Tract 58.14,G5020,S,5292152,1380898,35.8380708,-84.1758892,4154
47,93,5815,47093005815,58.15,Census Tract 58.15,G5020,S,10564169,5086263,35.8227988,-84.1651474,2630
47,93,5910,47093005910,59.1,Census Tract 59.10,G5020,S,6126315,0,35.932869,-84.1671672,1618
47,93,5911,47093005911,59.11,Census Tract 59.11,G5020,S,8064275,0,35.9147856,-84.1472394,2765
47,93,3502,47093003502,35.02,Census Tract 35.02,G5020,S,5041424,260483,35.9332279,-83.9411272,1994
47,93,6902,47093006902,69.02,Census Tract 69.02,G5020,S,171022,0,35.9599364,-83.9318494,2992
47,157,8500,47157008500,85,Census Tract 85,G5020,S,6517969,0,35.1201913,-89.9119212,4540
47,157,20222,47157020222,202.22,Census Tract 202.22,G5020,S,34997382,0,35.2952566,-89.8784777,2652
47,157,22410,47157022410,224.1,Census Tract 224.10,G5020,S,13043259,431366,35.0111662,-90.0901823,5985
47,157,5300,47157005300,53,Census Tract 53,G5020,S,5967145,497369,35.0930408,-90.0757059,3472
47,157,21613,47157021613,216.13,Census Tract 216.13,G5020,S,4563621,34714,35.0634955,-89.644739,4891
47,157,5700,47157005700,57,Census Tract 57,G5020,S,1446683,0,35.1042233,-90.0410628,2618
47,157,21135,47157021135,211.35,Census Tract 211.35,G5020,S,4274788,0,35.1667955,-89.7865707,5984
47,157,3300,47157003300,33,Census Tract 33,G5020,S,1122826,0,35.1281689,-89.9987071,2301
47,157,21352,47157021352,213.52,Census Tract 213.52,G5020,S,6481323,0,35.0923324,-89.7779922,6416
47,157,600,47157000600,6,Census Tract 6,G5020,S,3881777,1174890,35.1837381,-89.9990705,1849
47,157,21331,47157021331,213.31,Census Tract 213.31,G5020,S,4933067,0,35.0787989,-89.8594242,3476
47,157,21138,47157021138,211.38,Census Tract 211.38,G5020,S,9418346,20414,35.1437547,-89.7583443,3896
47,157,21410,47157021410,214.1,Census Tract 214.10,G5020,S,2578667,0,35.108567,-89.8286537,3069
47,185,935000,47185935000,9350,Census Tract 9350,G5020,S,388093303,1254103,35.9174673,-85.3350496,4346
47,157,22130,47157022130,221.3,Census Tract 221.30,G5020,S,4919039,115580,35.0038598,-90.0134588,5858
47,157,20210,47157020210,202.1,Census Tract 202.10,G5020,S,58198817,264330,35.3718942,-89.8731724,6043
47,157,10120,47157010120,101.2,Census Tract 101.20,G5020,S,7251337,125200,35.2007179,-90.0152406,6114
47,109,930501,47109930501,9305.01,Census Tract 9305.01,G5020,S,198301824,262507,35.1226665,-88.6921517,2332
47,109,930502,47109930502,9305.02,Census Tract 9305.02,G5020,S,77551450,305862,35.1893467,-88.5560504,4896
47,165,21103,47165021103,211.03,Census Tract 211.03,G5020,S,6315299,4727302,36.262631,-86.6238801,6452
47,165,21201,47165021201,212.01,Census Tract 212.01,G5020,S,10653533,6099243,36.2758754,-86.5859257,7208
47,185,935200,47185935200,9352,Census Tract 9352,G5020,S,163688966,2579132,35.9214991,-85.5988938,3996
47,185,935500,47185935500,9355,Census Tract 9355,G5020,S,111222587,2331783,35.8425884,-85.5523367,3894
47,185,935400,47185935400,9354,Census Tract 9354,G5020,S,28245030,0,35.9145359,-85.4472501,3777
47,31,971002,47031971002,9710.02,Census Tract 9710.02,G5020,S,10860927,0,35.3567676,-86.2389462,4998
47,185,935300,47185935300,9353,Census Tract 9353,G5020,S,66857872,24762,35.948901,-85.4802297,5187
47,185,935100,47185935100,9351,Census Tract 9351,G5020,S,217484351,923588,36.0350058,-85.4837418,5887
47,157,3400,47157003400,34,Census Tract 34,G5020,S,918349,0,35.1375844,-90.0077831,2329
47,31,970803,47031970803,9708.03,Census Tract 9708.03,G5020,S,82802027,5800144,35.4153952,-86.1776385,3086
47,31,971001,47031971001,9710.01,Census Tract 9710.01,G5020,S,10372831,0,35.3827475,-86.2464592,1008
47,31,970201,47031970201,9702.01,Census Tract 9702.01,G5020,S,81274007,342570,35.6215202,-86.1007256,3845
47,31,970804,47031970804,9708.04,Census Tract 9708.04,G5020,S,10562160,144167,35.3991506,-86.2189506,3141
47,31,970401,47031970401,9704.01,Census Tract 9704.01,G5020,S,74746070,5777460,35.4891111,-86.1977344,1469
47,31,970402,47031970402,9704.02,Census Tract 9704.02,G5020,S,38966627,1123303,35.4657647,-86.1150838,5434
47,79,969100,47079969100,9691,Census Tract 9691,G5020,S,257618777,182192,36.4598721,-88.3558561,3277
47,31,970502,47031970502,9705.02,Census Tract 9705.02,G5020,S,9597526,39786,35.4561774,-86.0698831,4935
47,31,970202,47031970202,9702.02,Census Tract 9702.02,G5020,S,69775294,85805,35.5490361,-86.1229912,3504
47,31,970501,47031970501,9705.01,Census Tract 9705.01,G5020,S,2425498,0,35.4764562,-86.0750788,847
47,123,925200,47123925200,9252,Census Tract 9252,G5020,S,55633560,33482,35.6334968,-84.4701205,4785
47,157,100,47157000100,1,Census Tract 1,G5020,S,4308121,2574384,35.1745847,-90.051844,5390
47,157,300,47157000300,3,Census Tract 3,G5020,S,2873919,92996,35.1768246,-90.0293407,642
47,157,400,47157000400,4,Census Tract 4,G5020,S,2276724,91258,35.1768576,-90.0145439,1390
47,79,969400,47079969400,9694,Census Tract 9694,G5020,S,3321605,0,36.2963605,-88.3217754,2056
47,79,969800,47079969800,9698,Census Tract 9698,G5020,S,224657518,1311316,36.2094415,-88.4460594,2314
47,79,969200,47079969200,9692,Census Tract 9692,G5020,S,220462864,1042463,36.3643006,-88.4595327,2003
47,79,969700,47079969700,9697,Census Tract 9697,G5020,S,205531381,11231403,36.2184903,-88.1988662,2125
47,81,950500,47081950500,9505,Census Tract 9505,G5020,S,281246702,226241,35.8932608,-87.556012,2715
47,79,969300,47079969300,9693,Census Tract 9693,G5020,S,34703657,390931,36.290553,-88.371438,3363
47,81,950400,47081950400,9504,Census Tract 9504,G5020,S,431048140,11169,35.7490326,-87.610981,1939
47,81,950100,47081950100,9501,Census Tract 9501,G5020,S,243813584,60539,35.8444574,-87.2751667,5840
47,145,30100,47145030100,301,Census Tract 301,G5020,S,18203523,0,35.977567,-84.3485898,3282
47,145,30600,47145030600,306,Census Tract 306,G5020,S,38244995,4390347,35.8747782,-84.5698722,3451
47,145,30900,47145030900,309,Census Tract 309,G5020,S,100414146,3698488,35.9781241,-84.4220348,6502
47,145,30700,47145030700,307,Census Tract 307,G5020,S,54674996,4066795,35.9212242,-84.5529629,3617
47,145,30500,47145030500,305,Census Tract 305,G5020,S,74060931,251760,35.864761,-84.702296,4490
47,159,975400,47159975400,9754,Census Tract 9754,G5020,S,183683990,1168943,36.1337394,-85.9593052,4599
47,159,975100,47159975100,9751,Census Tract 9751,G5020,S,18685426,1264250,36.2671943,-85.9576452,3236
47,159,975200,47159975200,9752,Census Tract 9752,G5020,S,190226436,3763862,36.2418582,-86.0375248,5736
47,159,975000,47159975000,9750,Census Tract 9750,G5020,S,275351607,10996533,36.3507133,-85.9488195,4274
47,159,975300,47159975300,9753,Census Tract 9753,G5020,S,146073084,11496718,36.2219258,-85.8556393,2081
47,23,970301,47023970301,9703.01,Census Tract 9703.01,G5020,S,134444046,30337,35.3369283,-88.7122317,1359
47,23,970102,47023970102,9701.02,Census Tract 9701.02,G5020,S,263651584,51769,35.4441582,-88.4826631,3607
47,23,970101,47023970101,9701.01,Census Tract 9701.01,G5020,S,117284677,36119,35.51658,-88.5903543,2451
47,23,970302,47023970302,9703.02,Census Tract 9703.02,G5020,S,208713222,400191,35.4153989,-88.718476,3796
47,135,930202,47135930202,9302.02,Census Tract 9302.02,G5020,S,468255580,7668366,35.5439226,-87.8407687,2480
47,91,956400,47091956400,9564,Census Tract 9564,G5020,S,239112110,0,36.4740435,-81.7545085,4991
47,135,930201,47135930201,9302.01,Census Tract 9302.01,G5020,S,198450191,3138910,35.6328506,-87.9312155,2630
47,15,960201,47015960201,9602.01,Census Tract 9602.01,G5020,S,16141356,0,35.8057439,-86.0688544,2244
47,15,960202,47015960202,9602.02,Census Tract 9602.02,G5020,S,230547860,0,35.7663264,-86.0910854,3987
47,157,20610,47157020610,206.1,Census Tract 206.10,G5020,S,7648530,0,35.17621,-89.8851161,3763
47,147,80701,47147080701,807.01,Census Tract 807.01,G5020,S,141059011,71302,36.4753175,-87.0459028,3701
47,147,80702,47147080702,807.02,Census Tract 807.02,G5020,S,81373579,0,36.4204853,-86.9613742,4355
47,115,50203,47115050203,502.03,Census Tract 502.03,G5020,S,213938263,34929,35.1664367,-85.6468703,2567
47,115,50204,47115050204,502.04,Census Tract 502.04,G5020,S,49823410,508552,35.0752207,-85.638644,2942
47,7,953102,47007953102,9531.02,Census Tract 9531.02,G5020,S,173554848,113499,35.6635742,-85.1316782,4267
47,7,953101,47007953101,9531.01,Census Tract 9531.01,G5020,S,159048003,40609,35.4960909,-85.2693903,1915
47,19,70900,47019070900,709,Census Tract 709,G5020,S,7765012,0,36.3052931,-82.2908044,3616
47,161,980200,47161980200,9802,Census Tract 9802,G5020,S,101100297,304500,36.5953752,-87.6871708,0
47,161,980100,47161980100,9801,Census Tract 9801,G5020,S,259907497,40957347,36.5451338,-87.9634864,0
47,161,110600,47161110600,1106,Census Tract 1106,G5020,S,226686390,8972278,36.4108116,-87.7407066,2541
47,97,50200,47097050200,502,Census Tract 502,G5020,S,155740680,237604,35.9026481,-89.4715212,3287
47,97,50100,47097050100,501,Census Tract 501,G5020,S,521562665,78664371,35.7441964,-89.7655983,3571
47,97,50300,47097050300,503,Census Tract 503,G5020,S,131538760,243323,35.8575868,-89.4943739,2853
47,97,50600,47097050600,506,Census Tract 506,G5020,S,144132092,106575,35.6573111,-89.5533982,2106
47,97,50400,47097050400,504,Census Tract 504,G5020,S,117623590,642195,35.8064586,-89.4941345,2918
47,157,1600,47157001600,16,Census Tract 16,G5020,S,3091751,37057,35.1496273,-89.9923399,3304
47,91,956200,47091956200,9562,Census Tract 9562,G5020,S,170004915,6457677,36.3598833,-81.8960394,2328
47,91,956300,47091956300,9563,Census Tract 9563,G5020,S,96397712,0,36.455268,-81.8163357,5284
47,91,956000,47091956000,9560,Census Tract 9560,G5020,S,140232774,0,36.5454437,-81.8828794,1012
47,91,956100,47091956100,9561,Census Tract 9561,G5020,S,127208685,4550062,36.411486,-81.9433692,4140
47,9,11404,47009011404,114.04,Census Tract 114.04,G5020,S,74567460,401783,35.6762962,-83.8233496,2161
47,157,7810,47157007810,78.1,Census Tract 78.10,G5020,S,5976028,0,35.0921029,-90.0048552,2162
47,9,11403,47009011403,114.03,Census Tract 114.03,G5020,S,56640243,68896,35.6923401,-83.9108526,2231
47,9,11201,47009011201,112.01,Census Tract 112.01,G5020,S,12165360,0,35.7524526,-84.0169032,5413
47,9,11202,47009011202,112.02,Census Tract 112.02,G5020,S,8210363,0,35.7309056,-84.0094909,3910
47,165,21203,47165021203,212.03,Census Tract 212.03,G5020,S,22467639,6531143,36.3215684,-86.5178948,8384
47,9,11607,47009011607,116.07,Census Tract 116.07,G5020,S,16673180,0,35.7208066,-84.0439355,3321
47,9,11606,47009011606,116.06,Census Tract 116.06,G5020,S,58233009,0,35.6910943,-84.0987002,6324
47,33,961000,47033961000,9610,Census Tract 9610,G5020,S,136624245,331884,35.7948779,-88.9998551,2143
47,33,961400,47033961400,9614,Census Tract 9614,G5020,S,91640671,154327,35.7158976,-89.059327,4028
47,33,961200,47033961200,9612,Census Tract 9612,G5020,S,133308095,0,35.9079728,-89.1922062,1686
47,33,961100,47033961100,9611,Census Tract 9611,G5020,S,146938318,30454,35.8073564,-89.1245511,3985
47,33,961300,47033961300,9613,Census Tract 9613,G5020,S,179203543,29118,35.8198232,-89.2654807,2468
47,177,930201,47177930201,9302.01,Census Tract 9302.01,G5020,S,125351684,1396663,35.7859999,-85.7253874,3100
47,177,930202,47177930202,9302.02,Census Tract 9302.02,G5020,S,128656988,0,35.7913368,-85.8483241,4123
47,165,21002,47165021002,210.02,Census Tract 210.02,G5020,S,30678535,204772,36.352103,-86.6457924,7348
47,165,20901,47165020901,209.01,Census Tract 209.01,G5020,S,23838665,3412697,36.3483143,-86.4070907,1642
47,165,20300,47165020300,203,Census Tract 203,G5020,S,14644761,0,36.5796194,-86.5114481,5457
47,165,20800,47165020800,208,Census Tract 208,G5020,S,10236946,37093,36.4005117,-86.45281,7607
47,157,2800,47157002800,28,Census Tract 28,G5020,S,2420727,0,35.144176,-89.9577785,2759
47,39,955003,47039955003,9550.03,Census Tract 9550.03,G5020,S,85351309,5616194,35.6479958,-88.0832778,2260
47,39,955004,47039955004,9550.04,Census Tract 9550.04,G5020,S,27491439,72495,35.6338984,-88.1399858,2191
47,123,925503,47123925503,9255.03,Census Tract 9255.03,G5020,S,174444704,103228,35.3112064,-84.3841472,3411
47,123,925504,47123925504,9255.04,Census Tract 9255.04,G5020,S,332701950,97286,35.3086551,-84.2090022,2081
47,123,925002,47123925002,9250.02,Census Tract 9250.02,G5020,S,68476908,6598854,35.5970475,-84.2788669,3692
47,189,30105,47189030105,301.05,Census Tract 301.05,G5020,S,19875876,0,36.2509292,-86.3450854,3162
47,189,30207,47189030207,302.07,Census Tract 302.07,G5020,S,23776040,6207337,36.3047386,-86.4359638,2235
47,105,60301,47105060301,603.01,Census Tract 603.01,G5020,S,19382304,52214,35.843328,-84.2423666,4460
47,17,962102,47017962102,9621.02,Census Tract 9621.02,G5020,S,85417975,139997,35.9894228,-88.4837519,3382
47,17,962101,47017962101,9621.01,Census Tract 9621.01,G5020,S,184215669,3811286,36.0949029,-88.372335,2378
47,149,40812,47149040812,408.12,Census Tract 408.12,G5020,S,7771487,0,35.9841554,-86.5995162,3140
47,149,40312,47149040312,403.12,Census Tract 403.12,G5020,S,3514285,0,35.9867947,-86.5564056,2269
47,149,40310,47149040310,403.1,Census Tract 403.10,G5020,S,6559596,0,35.9393175,-86.4896955,3372
47,149,42101,47149042101,421.01,Census Tract 421.01,G5020,S,6460363,0,35.8243131,-86.3442921,4797
47,149,40404,47149040404,404.04,Census Tract 404.04,G5020,S,6858051,391660,35.9854005,-86.4777873,3223
47,149,42302,47149042302,423.02,Census Tract 423.02,G5020,S,10304800,70833,35.9007255,-86.472156,4886
47,149,41104,47149041104,411.04,Census Tract 411.04,G5020,S,13399229,0,35.9133824,-86.3543535,3889
47,149,40107,47149040107,401.07,Census Tract 401.07,G5020,S,2619611,0,36.0406275,-86.5543072,4603
47,149,40908,47149040908,409.08,Census Tract 409.08,G5020,S,3283707,0,35.8254092,-86.4488665,8606
47,149,40907,47149040907,409.07,Census Tract 409.07,G5020,S,10355482,0,35.8415303,-86.4746991,9981
47,157,1200,47157001200,12,Census Tract 12,G5020,S,2168282,0,35.1557263,-89.9357489,3988
47,157,1300,47157001300,13,Census Tract 13,G5020,S,1664589,0,35.1564325,-89.9505138,2502
47,157,1400,47157001400,14,Census Tract 14,G5020,S,1226143,0,35.1546958,-89.9616026,1554
47,157,1500,47157001500,15,Census Tract 15,G5020,S,1368539,0,35.1529954,-89.9740928,1767
47,157,1700,47157001700,17,Census Tract 17,G5020,S,1644290,0,35.1586332,-90.0042688,4135
47,157,1900,47157001900,19,Census Tract 19,G5020,S,926177,0,35.1632815,-90.023311,1061
47,157,2000,47157002000,20,Census Tract 20,G5020,S,965698,0,35.1609412,-90.0330286,1736
47,157,2100,47157002100,21,Census Tract 21,G5020,S,771181,20044,35.1600207,-90.0444429,1483
47,157,2400,47157002400,24,Census Tract 24,G5020,S,1241871,0,35.1511855,-90.0266203,2119
47,157,2500,47157002500,25,Census Tract 25,G5020,S,1620794,0,35.15067,-90.0159795,2544
47,123,925302,47123925302,9253.02,Census Tract 9253.02,G5020,S,60129246,43783,35.5067544,-84.4271553,3307
47,123,925301,47123925301,9253.01,Census Tract 9253.01,G5020,S,54516939,0,35.4482705,-84.3968677,4238
47,123,925401,47123925401,9254.01,Census Tract 9254.01,G5020,S,107399245,450571,35.4786995,-84.3130218,4720
47,123,925102,47123925102,9251.02,Census Tract 9251.02,G5020,S,62867137,0,35.6314962,-84.3797688,3274
47,179,61800,47179061800,618,Census Tract 618,G5020,S,151809926,1291060,36.2117665,-82.4525286,6795
47,179,61100,47179061100,611,Census Tract 611,G5020,S,6470329,0,36.343334,-82.3548145,4552
47,179,61200,47179061200,612,Census Tract 612,G5020,S,31645602,1992109,36.3736632,-82.3344023,3942
47,179,61500,47179061500,615,Census Tract 615,G5020,S,34310831,17059,36.4130232,-82.4789739,7362
47,179,60100,47179060100,601,Census Tract 601,G5020,S,2414394,0,36.3189796,-82.3585969,3363
47,157,2600,47157002600,26,Census Tract 26,G5020,S,1196175,0,35.1480882,-90.0039734,2772
47,157,2700,47157002700,27,Census Tract 27,G5020,S,1356815,0,35.1429469,-89.97535,2074
47,65,1200,47065001200,12,Census Tract 12,G5020,S,2599483,0,35.0411821,-85.2599124,3004
47,157,2900,47157002900,29,Census Tract 29,G5020,S,4109575,0,35.1370991,-89.9359355,4578
47,105,60201,47105060201,602.01,Census Tract 602.01,G5020,S,30625225,3495470,35.7645892,-84.3231731,5151
47,105,60502,47105060502,605.02,Census Tract 605.02,G5020,S,35436530,6960,35.6892081,-84.3311244,2301
47,37,10103,47037010103,101.03,Census Tract 101.03,G5020,S,48034082,61097,36.3444054,-86.8608396,2411
47,37,10202,47037010202,102.02,Census Tract 102.02,G5020,S,68394934,77571,36.3619781,-86.7746355,3919
47,37,10104,47037010104,101.04,Census Tract 101.04,G5020,S,65057849,251504,36.2940028,-86.8777483,3002
47,37,10106,47037010106,101.06,Census Tract 101.06,G5020,S,21616474,6845,36.2610013,-86.8023491,2948
47,35,970800,47035970800,9708,Census Tract 9708,G5020,S,447384796,167795,35.9163121,-84.8395536,4146
47,121,960200,47121960200,9602,Census Tract 9602,G5020,S,166224086,7114864,35.5180632,-84.795757,4638
47,121,960100,47121960100,9601,Census Tract 9601,G5020,S,159466378,21688012,35.6505075,-84.70425,3413
47,121,960300,47121960300,9603,Census Tract 9603,G5020,S,179707204,26935523,35.3833925,-84.9258238,4186
47,157,3000,47157003000,30,Census Tract 30,G5020,S,2012185,0,35.1354646,-89.9540553,2671
47,135,930100,47135930100,9301,Census Tract 9301,G5020,S,407530223,10177424,35.7611165,-87.8643,2910
47,113,900,47113000900,9,Census Tract 9,G5020,S,2672602,0,35.621283,-88.7987663,2147
47,65,1100,47065001100,11,Census Tract 11,G5020,S,1697497,0,35.0396542,-85.2805689,1547
47,19,70400,47019070400,704,Census Tract 704,G5020,S,4824919,21540,36.3430825,-82.1955698,1928
47,19,70700,47019070700,707,Census Tract 707,G5020,S,36722501,0,36.2782417,-82.271777,3618
47,65,1300,47065001300,13,Census Tract 13,G5020,S,1698749,0,35.0274441,-85.2672973,2098
47,31,970801,47031970801,9708.01,Census Tract 9708.01,G5020,S,8705389,0,35.3803306,-86.2003148,4470
47,31,980100,47031980100,9801,Census Tract 9801,G5020,S,85506060,321707,35.3921598,-86.0631847,4
47,65,1400,47065001400,14,Census Tract 14,G5020,S,1757685,0,35.0323206,-85.2848838,1873
47,65,3000,47065003000,30,Census Tract 30,G5020,S,2794695,0,35.0099314,-85.2171327,2017
47,65,3400,47065003400,34,Census Tract 34,G5020,S,5475142,0,35.0204378,-85.1918826,4197
47,65,10412,47065010412,104.12,Census Tract 104.12,G5020,S,11406403,0,35.1991249,-85.1826657,4912
47,65,10433,47065010433,104.33,Census Tract 104.33,G5020,S,7185141,25291,35.1248263,-85.2501825,5201
47,65,10502,47065010502,105.02,Census Tract 105.02,G5020,S,5012479,419873,35.0936239,-85.2816767,3358
47,65,12200,47065012200,122,Census Tract 122,G5020,S,2800133,0,35.0589506,-85.2575925,2261
47,65,11445,47065011445,114.45,Census Tract 114.45,G5020,S,7800254,0,35.0413619,-85.1811327,3933
47,65,10306,47065010306,103.06,Census Tract 103.06,G5020,S,19014788,826637,35.2444997,-85.1712601,4055
47,65,11446,47065011446,114.46,Census Tract 114.46,G5020,S,6015761,0,35.0188093,-85.1689684,4863
47,65,11204,47065011204,112.04,Census Tract 112.04,G5020,S,52531265,14059,35.0305403,-85.0103657,5636
47,65,11324,47065011324,113.24,Census Tract 113.24,G5020,S,5951078,9156,35.0132292,-85.1041378,4630
47,65,12300,47065012300,123,Census Tract 123,G5020,S,13142985,828016,35.075524,-85.253604,4752
47,65,2800,47065002800,28,Census Tract 28,G5020,S,3173125,0,35.0174997,-85.2457778,3832
47,165,21104,47165021104,211.04,Census Tract 211.04,G5020,S,2168106,0,36.3128056,-86.6223559,1886
47,165,21205,47165021205,212.05,Census Tract 212.05,G5020,S,7020168,454063,36.3072945,-86.5988907,3203
47,165,21009,47165021009,210.09,Census Tract 210.09,G5020,S,7786862,0,36.3375265,-86.6059859,5733
47,165,20501,47165020501,205.01,Census Tract 205.01,G5020,S,26102071,1769348,36.3576295,-86.5123475,6374
47,187,50205,47187050205,502.05,Census Tract 502.05,G5020,S,7898626,0,35.9794586,-86.7900166,3346
47,37,10602,47037010602,106.02,Census Tract 106.02,G5020,S,3097282,0,36.2533653,-86.6817552,3688
47,65,2900,47065002900,29,Census Tract 29,G5020,S,2317476,0,35.0253397,-85.2426608,2680
47,65,10431,47065010431,104.31,Census Tract 104.31,G5020,S,16175678,11065,35.1551375,-85.2299137,7152
47,65,10101,47065010101,101.01,Census Tract 101.01,G5020,S,34774300,10650589,35.1890322,-85.0968362,6196
47,65,2400,47065002400,24,Census Tract 24,G5020,S,3062007,0,34.9942631,-85.2827491,5160
47,65,3300,47065003300,33,Census Tract 33,G5020,S,7504724,0,35.0313154,-85.224676,6615
47,65,10501,47065010501,105.01,Census Tract 105.01,G5020,S,9003655,510396,35.1151431,-85.2649809,6055
47,65,3200,47065003200,32,Census Tract 32,G5020,S,3788912,0,35.0463002,-85.242717,2718
47,65,11311,47065011311,113.11,Census Tract 113.11,G5020,S,19930362,0,35.0613015,-85.0976275,9748
47,65,12100,47065012100,121,Census Tract 121,G5020,S,66927563,2886428,35.0395184,-85.3800875,6885
47,65,2000,47065002000,20,Census Tract 20,G5020,S,3525215,0,35.0289106,-85.3121911,1711
47,65,10600,47065010600,106,Census Tract 106,G5020,S,3693239,0,35.1317347,-85.2832078,3113
47,65,11442,47065011442,114.42,Census Tract 114.42,G5020,S,6816688,0,34.9975617,-85.1920806,2776
47,65,400,47065000400,4,Census Tract 4,G5020,S,3459473,0,35.0490534,-85.2766418,3402
47,65,11800,47065011800,118,Census Tract 118,G5020,S,5389650,0,34.9936942,-85.2577313,6579
47,65,11321,47065011321,113.21,Census Tract 113.21,G5020,S,10491125,0,35.0200725,-85.1420165,7746
47,125,102007,47125102007,1020.07,Census Tract 1020.07,G5020,S,5248138,0,36.5913659,-87.3501499,1641
47,65,3100,47065003100,31,Census Tract 31,G5020,S,1848267,217822,35.0490212,-85.310006,2115
47,65,800,47065000800,8,Census Tract 8,G5020,S,1744031,123543,35.0680866,-85.3142802,1968
47,187,50304,47187050304,503.04,Census Tract 503.04,G5020,S,7000284,30885,36.0276458,-86.8024746,2471
47,187,50905,47187050905,509.05,Census Tract 509.05,G5020,S,5540018,0,35.9291331,-86.8307362,6565
47,187,50204,47187050204,502.04,Census Tract 502.04,G5020,S,9779780,13099,35.9946218,-86.7184328,5852
47,37,19200,47037019200,192,Census Tract 192,G5020,S,1771200,0,36.1711529,-86.7520191,3853
47,29,920700,47029920700,9207,Census Tract 9207,G5020,S,157650918,0,35.8156096,-83.1570575,4268
47,37,15637,47037015637,156.37,Census Tract 156.37,G5020,S,9828657,1204178,36.1045801,-86.6411995,3768
47,37,15633,47037015633,156.33,Census Tract 156.33,G5020,S,13138415,4907139,36.1451761,-86.5766361,4704
47,37,15636,47037015636,156.36,Census Tract 156.36,G5020,S,2194409,0,36.0833835,-86.6377772,2979
47,37,19119,47037019119,191.19,Census Tract 191.19,G5020,S,25041367,0,35.9956858,-86.6512255,7406
47,37,18205,47037018205,182.05,Census Tract 182.05,G5020,S,7409386,430,36.1055843,-86.9076505,3691
47,37,19501,47037019501,195.01,Census Tract 195.01,G5020,S,998870,0,36.1531279,-86.7949488,2141
47,37,18411,47037018411,184.11,Census Tract 184.11,G5020,S,3377614,10931,36.0926717,-86.9268922,3440
47,37,18204,47037018204,182.04,Census Tract 182.04,G5020,S,2800268,0,36.0844529,-86.9108305,3438
47,37,15632,47037015632,156.32,Census Tract 156.32,G5020,S,3398825,1383216,36.1585698,-86.6048178,3745
47,37,15634,47037015634,156.34,Census Tract 156.34,G5020,S,12600831,502128,36.044645,-86.5886022,9896
47,37,19121,47037019121,191.21,Census Tract 191.21,G5020,S,2701343,0,36.0230594,-86.6995486,3667
47,37,19120,47037019120,191.2,Census Tract 191.20,G5020,S,2035288,0,36.0124125,-86.688685,4081
47,37,13002,47037013002,130.02,Census Tract 130.02,G5020,S,3839815,462204,36.1934947,-86.9037055,511
47,37,13600,47037013600,136,Census Tract 136,G5020,S,4457975,143854,36.1685854,-86.8283325,5194
47,37,19502,47037019502,195.02,Census Tract 195.02,G5020,S,1649961,0,36.1544195,-86.7787687,3115
47,37,10404,47037010404,104.04,Census Tract 104.04,G5020,S,1444518,0,36.2686851,-86.7050851,2379
