"STATEFP","COUNTYFP","NAME","TRACTCE"
"12","019","309.04","030904"
"12","019","311.08","031108"
"12","019","307.01","030701"
"12","019","311.04","031104"
"12","019","309.03","030903"
"12","057","126","012600"
"12","127","825.06","082506"
"12","057","111.03","011103"
"12","057","111.06","011106"
"12","057","111.07","011107"
"12","057","111.08","011108"
"12","057","112.04","011204"
"12","057","112.06","011206"
"12","057","113.01","011301"
"12","107","9502.02","950202"
"12","107","9510","951000"
"12","107","9509","950900"
"12","107","9502.01","950201"
"12","107","9511","951100"
"12","057","127.01","012701"
"12","057","127.02","012702"
"12","057","128","012800"
"12","057","129","012900"
"12","107","9514.02","951402"
"12","057","130.01","013001"
"12","057","130.02","013002"
"12","057","130.03","013003"
"12","057","130.04","013004"
"12","087","9715.02","971502"
"12","117","213.13","021313"
"12","117","213.18","021318"
"12","117","213.20","021320"
"12","117","212.03","021203"
"12","117","213.14","021314"
"12","117","213.15","021315"
"12","117","213.16","021316"
"12","127","830.05","083005"
"12","127","905","090500"
"12","091","217","021700"
"12","087","9716","971600"
"12","085","14.10","001410"
"12","085","6.04","000604"
"12","085","14.06","001406"
"12","087","9717","971700"
"12","087","9719","971900"
"12","087","9722","972200"
"12","087","9721","972100"
"12","021","5","000500"
"12","021","6","000600"
"12","021","7","000700"
"12","021","101.02","010102"
"12","111","3817.01","381701"
"12","111","3818.02","381802"
"12","111","3805","380500"
"12","111","3814.01","381401"
"12","111","3816.03","381603"
"12","057","134.09","013409"
"12","021","3.01","000301"
"12","021","112.04","011204"
"12","021","107.02","010702"
"12","021","3.02","000302"
"12","021","1.01","000101"
"12","021","2","000200"
"12","021","103","010300"
"12","021","114","011400"
"12","021","106.02","010602"
"12","077","9501","950100"
"12","001","19.07","001907"
"12","001","19.08","001908"
"12","001","15.16","001516"
"12","001","21.02","002102"
"12","091","215.01","021501"
"12","039","204","020400"
"12","039","206","020600"
"12","039","207.01","020701"
"12","039","203","020300"
"12","039","208","020800"
"12","039","207.02","020702"
"12","039","205","020500"
"12","039","201.01","020101"
"12","095","145.04","014504"
"12","095","167.31","016731"
"12","095","171.09","017109"
"12","091","218.01","021801"
"12","091","218.02","021802"
"12","086","79.02","007902"
"12","017","4514","451400"
"12","017","4508","450800"
"12","103","201.06","020106"
"12","017","4513","451300"
"12","017","4512","451200"
"12","086","78.01","007801"
"12","105","9800","980000"
"12","086","9808","980800"
"12","011","204.07","020407"
"12","011","804.05","080405"
"12","107","9800","980000"
"12","103","203.02","020302"
"12","105","120.01","012001"
"12","105","117.21","011721"
"12","105","138.02","013802"
"12","105","152","015200"
"12","105","154.01","015401"
"12","105","131.01","013101"
"12","105","139.02","013902"
"12","105","117.32","011732"
"12","105","120.04","012004"
"12","105","147.01","014701"
"12","105","141.21","014121"
"12","105","150","015000"
"12","105","146","014600"
"12","105","142.03","014203"
"12","105","148.02","014802"
"12","105","119.02","011902"
"12","086","4901","490100"
"12","086","49.01","004901"
"12","086","159","015900"
"12","086","169","016900"
"12","087","9724","972400"
"12","105","106.01","010601"
"12","105","107.01","010701"
"12","105","107.02","010702"
"12","105","108","010800"
"12","086","1.07","000107"
"12","105","110","011000"
"12","105","117.04","011704"
"12","105","117.22","011722"
"12","057","9901","990100"
"12","105","117.31","011731"
"12","086","82.02","008202"
"12","086","160","016000"
"12","086","161","016100"
"12","086","158","015800"
"12","086","82.08","008208"
"12","105","139.01","013901"
"12","105","141.23","014123"
"12","105","143.01","014301"
"12","105","145.02","014502"
"12","089","9900","990000"
"12","043","3","000300"
"12","043","1","000100"
"12","105","129","012900"
"12","105","134","013400"
"12","105","155","015500"
"12","105","161","016100"
"12","105","142.01","014201"
"12","105","135","013500"
"12","105","131.02","013102"
"12","105","126.02","012602"
"12","105","103","010300"
"12","105","109","010900"
"12","105","118.21","011821"
"12","086","9809","980900"
"12","105","118.22","011822"
"12","105","119.01","011901"
"12","105","120.02","012002"
"12","105","120.03","012003"
"12","086","9804","980400"
"12","105","121.13","012113"
"12","086","129","012900"
"12","086","130","013000"
"12","086","131","013100"
"12","057","108.10","010810"
"12","057","102.13","010213"
"12","057","108.11","010811"
"12","057","10.02","001002"
"12","057","119.05","011905"
"12","105","132","013200"
"12","105","133","013300"
"12","105","137.01","013701"
"12","105","111","011100"
"12","105","112.02","011202"
"12","105","113","011300"
"12","105","114","011400"
"12","103","202.02","020202"
"12","023","1109.01","110901"
"12","023","1102.02","110202"
"12","023","1102.01","110201"
"12","023","1109.04","110904"
"12","127","827.03","082703"
"12","103","9901","990100"
"12","011","101.02","010102"
"12","011","1104.02","110402"
"12","011","103.04","010304"
"12","011","104.01","010401"
"12","099","68.01","006801"
"12","099","69.06","006906"
"12","099","69.07","006907"
"12","099","69.08","006908"
"12","099","69.09","006909"
"12","099","69.10","006910"
"12","011","104.02","010402"
"12","011","205.01","020501"
"12","011","205.02","020502"
"12","011","301","030100"
"12","011","303.01","030301"
"12","086","71.01","007101"
"12","105","141.30","014130"
"12","105","144.01","014401"
"12","105","121.31","012131"
"12","105","147.03","014703"
"12","105","122.09","012209"
"12","105","141.26","014126"
"12","105","141.28","014128"
"12","105","125.10","012510"
"12","105","121.32","012132"
"12","105","124.14","012414"
"12","105","125.12","012512"
"12","105","125.09","012509"
"12","105","122.08","012208"
"12","105","141.27","014127"
"12","105","136.01","013601"
"12","099","69.11","006911"
"12","099","69.12","006912"
"12","099","70.06","007006"
"12","099","70.08","007008"
"12","011","104.05","010405"
"12","011","105.02","010502"
"12","011","303.02","030302"
"12","011","304.01","030401"
"12","011","304.02","030402"
"12","086","6.02","000602"
"12","086","6.03","000603"
"12","086","6.05","000605"
"12","086","84.18","008418"
"12","086","9900","990000"
"12","071","403.14","040314"
"12","071","402.07","040207"
"12","071","401.25","040125"
"12","071","401.21","040121"
"12","071","401.22","040122"
"12","071","502.06","050206"
"12","011","305","030500"
"12","011","307.02","030702"
"12","011","106.03","010603"
"12","011","106.04","010604"
"12","011","106.05","010605"
"12","011","106.06","010606"
"12","011","307.03","030703"
"12","011","307.04","030704"
"12","011","107.01","010701"
"12","011","107.02","010702"
"12","011","108","010800"
"12","035","602.11","060211"
"12","035","602.10","060210"
"12","071","401.31","040131"
"12","071","401.34","040134"
"12","011","403","040300"
"12","011","405.02","040502"
"12","086","8.04","000804"
"12","099","70.09","007009"
"12","099","71","007100"
"12","011","408.01","040801"
"12","086","9.03","000903"
"12","099","72.02","007202"
"12","099","73.02","007302"
"12","099","74.07","007407"
"12","099","75.01","007501"
"12","099","76.04","007604"
"12","099","76.05","007605"
"12","087","9728","972800"
"12","087","9727","972700"
"12","071","403.13","040313"
"12","095","178.08","017808"
"12","095","111","011100"
"12","103","245.15","024515"
"12","071","106.01","010601"
"12","031","117","011700"
"12","035","602.06","060206"
"12","035","603.04","060304"
"12","011","702.09","070209"
"12","011","703.18","070318"
"12","051","3","000300"
"12","085","6.03","000603"
"12","085","6.07","000607"
