Rank,Name,Store ID,Total Visits,lat,lng
38,"Marshalls / 4414 SW College Rd S810, Ocala, FL, United States",1471.0,394080,29.13878799,-82.19278881
39,"Marshalls / 4995 S Cleveland Ave, Fort Myers, FL, United States",168.0,393505,26.58642025,-81.86958965
40,"Marshalls / 4648 Millenia Plaza Way, Orlando, FL, United States",511.0,392484,28.49535372,-81.43035435
41,"Marshalls / 18700 Veterans Blvd, Port Charlotte, FL, United States",745.0,376088,27.01499547,-82.14422047
42,"Marshalls / 205 Palm Bay Rd NE, West Melbourne, FL, United States",232.0,375449,28.03888338,-80.66485967
43,"Marshalls / Immokalee Road, Vanderbilt Beach, Florida, United States",796.0,374136,26.27086874,-81.79847013
44,"Marshalls / 8180 Glades Rd, Boca Raton, FL, United States",473.0,367379,26.36594881,-80.1735641
45,"Marshalls / 3701 Oakwood Blvd, Hollywood, FL, United States",541.0,363170,26.04343239,-80.15896058
46,"Marshalls / 363 N Congress Ave Bay 103, Boynton Beach, FL, United States",340.0,360793,26.52946565,-80.09281893
47,"Marshalls / 14964 Max Leggett Pkwy, Ste 200, Jacksonville, FL, United States",1132.0,360382,30.48249025,-81.6407356
48,"Marshalls / Wiles Road, Florida, United States",1169.0,358726,26.28817959,-80.24929148
49,"Marshalls / 2175 E Semoran Blvd, Apopka, FL, United States",1059.0,358512,28.67530247,-81.4710751
50,"Marshalls / Lake Street, Florida, United States",1428.0,356655,28.39222915,-81.48445473
51,"Marshalls / 357 Royals Way, Florida, United States",1463.0,356560,28.22398965,-81.64276718
52,"Marshalls / 6589 South Tamiami Trail, Sarasota, FL, United States",108.0,350911,27.26052384,-82.51795607
53,"Marshalls / 10991-2 San Jose Ap, Jacksonville, Florida, United States",813.0,341760,30.17570908,-81.62667292
54,"Marshalls / Market Place Drive, Orlando, Florida, United States",1198.0,339297,28.47550606,-81.28715209
55,"Marshalls / 16051 S Dixie Hwy, Ste B, Miami, FL, United States",145.0,335509,25.62066372,-80.34234868
56,"Marshalls / Windover Trls, Titusville, Florida, United States",1020.0,335028,28.55145091,-80.84290999
57,"Marshalls / 1700 S Federal Hwy, Delray Beach, FL, United States",196.0,332075,26.44065508,-80.07277198
58,"Marshalls / 3802B S Dale Mabry Hwy, Tampa, FL, United States",388.0,331600,27.90785906,-82.50472481
59,"Marshalls / 237 W Alexander St, Plant City, FL, United States",1258.0,330807,27.98832505,-82.1249478
60,"Marshalls / 3021 SW 160th Ave, Miramar, FL, United States",207.0,323604,25.98142858,-80.35797757
61,"Marshalls / 1551 WP Ball Blvd, Sanford, FL, United States",153.0,320817,28.79847527,-81.3341345
62,"Marshalls / 21323 US Highway 19 N, Clearwater, FL, United States",867.0,315075,27.96626249,-82.72824974
63,"Marshalls / 500 N University Dr, Pembroke Pines, FL, United States",399.0,309341,26.01274602,-80.25153526
64,"Marshalls / 7224 Cortez Rd W, Bradenton, FL, United States",1181.0,305582,27.46365197,-82.63403533
65,"Marshalls / 6452 Lake Worth Rd, Greenacres, FL, United States",398.0,302981,26.6160286,-80.14417633
66,"Marshalls / 293 E Altamonte Dr, Altamonte Springs, FL, United States",67.0,287427,28.66364034,-81.38252103
67,"Marshalls / 1456 Simmons Road, Florida, United States",1364.0,285714,28.26592456,-81.3308053
68,"Marshalls / 901 E 10th Ave, Hialeah, FL, United States",1197.0,283748,25.8314203,-80.25975734
69,"Marshalls / 70th Avenue North, Florida, United States",252.0,279016,27.83623061,-82.68780706
70,"Marshalls / 1650 Airport Blvd, Pensacola, FL, United States",1192.0,277451,30.48203772,-87.20826445
71,"Marshalls / 918 Garth Avenue, Jacksonville, Florida, United States",1135.0,268583,30.31105405,-81.73429752
72,"Marshalls / 21705 Village Lks, Land O' Lakes, FL, United States",1256.0,268041,28.19081911,-82.45722617
73,"Marshalls / 5461 W Atlantic Blvd, Margate, FL, United States",866.0,266804,26.23680797,-80.20107708
74,"Marshalls / 2461 N Atlantic Ave, Daytona Beach, FL, United States",228.0,264460,29.26168687,-81.02659535
75,"Marshalls / 13100 Tamiami Trl E, Naples, FL, United States",1315.0,242889,26.06015291,-81.69784683
76,"Marshalls / 4795 W Irlo Bronson Memorial Hwy, Kissimmee, FL, United States",124.0,242170,28.33256231,-81.47381297
77,"Marshalls / 2642 E Colonial Dr, Orlando, FL, United States",678.0,236513,28.54893327,-81.34961019
78,"Marshalls / 7323 W Colonial Dr, Orlando, FL, United States",419.0,235265,28.55435066,-81.47929418
79,"Marshalls / 17966 NW 27th Ave, Miami Gardens, FL, United States",1386.0,233046,25.93840204,-80.2473497
80,"Marshalls / 4197 W Commercial Blvd, Tamarac, FL, United States",1163.0,223103,26.18834769,-80.20689326
82,"Marshalls / 2036 66th St N, Saint Petersburg, FL, United States",211.0,201749,27.78893025,-82.73017403
83,"Marshalls / 2660 W Broward Blvd, Fort Lauderdale, FL, United States",1455.0,188704,26.11916123,-80.17708116
84,"Marshalls / marshall/homegoods, Miami, FL, United States",356.0,175715,25.77398514,-80.32171357
85,"Marshalls / 1121 Alafaya Trail, Oviedo, FL, United States",1495.0,150855,28.65364973,-81.20987675
86,"Marshalls / 1679 US 41 Bypass South, Venice, FL, United States",1396.0,127309,27.07493951,-82.42337358
87,"Marshalls / 10500 Ulmerton Rd, Largo, FL, United States",333.0,114594,27.89163011,-82.78264183
1,"Marshalls / 11455 Parkside Dr, Knoxville, TN, United States",247,667805,35.90036903,-84.16504292
2,"Marshalls / 454 Pinnacle Pkwy, Bristol, TN, United States",1281,603255,36.59428253,-82.26120263
3,"Marshalls / Clinton Highway, Knoxville, Tennessee, United States",856,561367,36.00560161,-84.02129132
4,"Marshalls / 202 Thorton Dr, Dickson, TN, United States",1262,498539,36.06464859,-87.38214268
5,"Marshalls / 3062 Teaster Ln, Pigeon Forge, TN, United States",1476,482572,35.7947587,-83.55793115
6,"Marshalls / 1081 Vann Dr, Ste 108, Jackson, TN, United States",477,429958,35.66831885,-88.86081176
7,"Marshalls / 9125 Poplar Ave, Germantown, TN, United States",592,425903,35.06692717,-89.75868571
8,"Marshalls / 2040 Hamilton Place Blvd, Ste 300, Chattanooga, TN, United States",394,404148,35.03060566,-85.1603834
9,"Marshalls / 2300 Madison St, Clarksville, TN, United States",1462,380377,36.50635176,-87.27211958
10,"Marshalls / 1697 N Germantown Pkwy, Cordova, TN, United States",747,376821,35.1717264,-89.79537508
11,"Marshalls / 3135 Lebanon Pike, Ste 106, Nashville, TN, United States",395,357338,36.18078371,-86.63873721
12,"Marshalls / 384 US-51, Dyersburg, TN, United States",1487,346149,36.058481,-89.38297864
13,"Marshalls / 490 N Thompson Ln, Murfreesboro, TN, United States",491,345718,35.85514928,-86.42752802
14,"Marshalls / Cordova, TN, United States",1138,340179,35.05252409,-89.80833985
15,"Marshalls / 5756 TN-153, Hixson, TN, United States",815,319111,35.15531384,-85.2457901
16,"Marshalls / 2000 Mallory Ln # 500, Franklin, TN, United States",594,294725,35.9487633,-86.8177021
17,"Marshalls / 3001 Covington Pike, Memphis, TN, United States",150,274228,35.20774682,-89.89610965
18,"Marshalls / 6806 Charlotte Pike, Nashville, TN, United States",1005,256613,36.13668573,-86.89025267
19,"Marshalls / 1355 Tusculum Blvd, Greeneville, TN, United States",1456,247037,36.17549394,-82.79590644
20,"Marshalls / New Harvest Lane, Knoxville, Tennessee, United States",1021,241529,36.03737298,-83.8873844
21,"Marshalls / Hendersonville, Tennessee, United States",1314,199711,36.32191681,-86.6014702
